JU583,05 Oct 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU584,05 Oct 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU585,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU586,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU587,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU588,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU589,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU590,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU591,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU592,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU593,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU594,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU595,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU596,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU597,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,"live mollusk, Helix aspersa"
JU598,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,"live mollusk, Helix aspersa"
JU599,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,"live mollusk, Helix aspersa"
JU600,06 Oct 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,"live mollusk, Helix aspersa"
JU622,16 Oct 2004,43.06,0.24,Marie-Anne Felix,Rural garden,"Frechendets, France",Franz Back,compost heap
JU623,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU624,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU625,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU626,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU627,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU628,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU629,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU630,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU631,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU632,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU633,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU634,08 Dec 2004,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU635,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU636,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU637,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU638,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU639,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU640,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU641,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU642,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesere,compost heap
JU643,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU644,14 Dec 2004,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU649,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU650,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU651,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU652,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU653,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU654,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU655,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU656,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU657,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU658,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU659,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU660,07 Feb 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU661,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU662,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU663,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU664,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU665,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU666,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU667,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU668,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU669,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU670,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU671,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU672,14 Feb 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU691,06 Apr 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU692,06 Apr 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU693,06 Apr 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU694,06 Apr 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU695,06 Apr 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU696,06 Apr 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU739,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU740,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU741,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU742,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU743,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU744,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU745,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU746,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU747,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU748,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU749,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU750,20 May 2005,48.98,2.23,Marie-Anne Felix,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU751,08 Jun 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU752,08 Jun 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU753,08 Jun 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU754,08 Jun 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU755,08 Jun 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU756,08 Jun 2005,48.84,2.5,Marie-Anne Felix,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU774,10 Jul 2005,38.683,-9.34,Marie-Anne Felix,Urban garden,"Carcavelos, Portugal",Marie-Anne Felix,compost heap
JU775,10 Jul 2005,38.7175,-9.1486,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,rotting fruit
JU776,10 Jul 2005,38.7175,-9.1486,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,rotting fruit
JU777,10 Jul 2005,38.7175,-9.1486,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,rotting fruit
JU778,10 Jul 2005,38.719,-9.1491,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,"rotting fruit, Ficus isophlebia"
JU779,10 Jul 2005,38.719,-9.1491,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,"rotting fruit, Ficus isophlebia"
JU780,10 Jul 2005,38.719,-9.1491,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,"rotting fruit, Ficus isophlebia"
JU781,10 Jul 2005,38.719,-9.1491,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,"rotting fruit, Ficus isophlebia"
JU782,10 Jul 2005,38.7191,-9.1503,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,compost heap
JU783,10 Jul 2005,38.7191,-9.1503,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,compost heap
JU784,10 Jul 2005,38.7191,-9.1503,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,compost heap
JU785,10 Jul 2005,38.7191,-9.1503,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,compost heap
JU792,31 Aug 2005,43.06,0.24,Marie-Anne Felix,Rural garden,"Frechendets, France",Marie-Anne Felix,compost heap
JU799,10 Jul 2005,38.7175,-9.1486,Marie-Anne Felix,Botanical garden zoo,"Lisbon, Portugal",Marie-Anne Felix,rotting fruit
JU801,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU804,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU805,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU806,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU807,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU808,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU809,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU810,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU811,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU812,19 Jul 2005,48.98,2.23,Antoine Barriere,Urban garden,"Franconville, France",Claude Pieau,compost heap
JU813,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU814,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU815,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU816,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU817,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU818,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU819,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU820,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU821,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU822,13 Jul 2005,48.84,2.5,Antoine Barriere,Urban garden,"Le Perreux-sur-Marne, France",Jean-Antoine Lepesant,compost heap
JU829,28 Sep 2005,48.52,9.05,Marie-Anne Felix,Urban garden,"Tuebingen, Germany",Ray Hong,compost heap
JU830,28 Sep 2005,48.52,9.05,Marie-Anne Felix,Urban garden,"Tuebingen, Germany",Ray Hong,compost heap
JU831,28 Sep 2005,48.52,9.05,Marie-Anne Felix,Urban garden,"Tuebingen, Germany",Ray Hong,compost heap
JU832,28 Sep 2005,48.52,9.05,Marie-Anne Felix,Urban garden,"Tuebingen, Germany",Ray Hong,compost heap
JU833,28 Sep 2005,48.52,9.05,Marie-Anne Felix,Urban garden,"Tuebingen, Germany",Ray Hong,compost heap
JU834,28 Sep 2005,48.52,9.05,Marie-Anne Felix,Urban garden,"Tuebingen, Germany",Ray Hong,compost heap
JU847,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU848,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU849,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU850,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU851,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU852,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU853,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU854,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU855,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU856,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU857,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU858,03 Oct 2005,48.46,7.461,Marie-Anne Felix,Agricultural land,"Obernai, France",Marie-Anne Felix,compost heap
JU1026,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1027,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1028,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1029,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1030,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1031,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1032,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1033,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1034,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1035,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1036,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1037,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, plum"
JU1039,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, pear"
JU1040,15 Oct 2006,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",Marie-Anne Felix,"rotting fruit, pear"
JU1088,14 Mar 2007,34.7613,138.015,Marie-Anne Felix,Botanical garden zoo,"Kakegawa, Japan",Marie-Anne Felix,soil
JU1171,01 Apr 2007,-36.82,-72.99,Marie-Anne Felix,Urban garden,"Concepcion, Chile",,compost heap
JU1172,01 Apr 2007,-36.87,-73.04,Marie-Anne Felix,Urban garden,"Concepcion, Chile",,compost heap
JU1200,01 Aug 2007,55.577,-4.6,Antony Page,Rural garden,"Dundonald, Great Britain",Tony Page,compost heap
JU1204,11 Sep 2007,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",M&B Felix,"rotting fruit, plum"
JU1206,11 Sep 2007,46.63,1.06,Marie-Anne Felix,Rural garden,"Le Blanc, France",M&B Felix,"rotting fruit, plum"
JU1207,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"rotting stem, Arum maculata"
JU1208,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"rotting stem, Arum maculata"
JU1209,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"rotting stem, Arum maculata"
JU1210,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"rotting stem, Arum maculata"
JU1211,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"rotting stem, Arum maculata"
JU1212,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"rotting stem, Arum maculata"
JU1213,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"rotting fruit, apple"
JU1214,24 Sep 2007,48.71,-3.81,Marie-Anne Felix,Rural garden,"Primel Tregastel, France",Marie-Anne Felix,"live mollusk, Helix aspersa"
JU1218,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1219,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1220,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1221,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1222,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1223,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1224,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1225,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1226,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1227,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1228,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1229,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1230,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1231,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,
JU1232,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1233,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1234,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1235,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1236,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1237,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1238,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1239,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1240,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1241,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1242,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"live mollusk, slug"
JU1243,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"live mollusk, slug"
JU1244,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"live mollusk, slug"
JU1245,14 Oct 2007,49.1269,1.9595,Marie-Anne Felix,Rural garden,"Santeuil, France",Marie-Anne Felix,"live mollusk, slug"
JU1246,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1247,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1248,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1249,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1250,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1251,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1252,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1253,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1255,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
JU1256,14 Oct 2007,49.1262,1.96152,Marie-Anne Felix,Agricultural land,"Santeuil, France",Marie-Anne Felix,"rotting fruit, apple"
